id;cod_entrada;cod_saida;cliente;descricao;Beneficiamento;Setor;und;Peso;Valor_Unit;
5333;AE40066049;22895934;AETHRA POUSO ALEGRE;SUBCJ SUPORTE COM GANCHO;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,129;0,60;
5335;67243301;67243301;IOCHPE MAXION S/A;TRAVA COM TRATAMENTO TERMICO LE;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;PC;0,024;0,19;
5336;67243300;67243300;IOCHPE MAXION S/A;TRAVA COM TRATAMENTO TERMICO LD;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;PC;0,024;0,19;
5337;5969734E;59697340;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;ANCORA P CABO FREIO;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,035;0,16;
5340;999002;999002;USIMETAL INDUSTRIAL LTDA.;PARAFUSO;ZINCO PRETO TRIVALENTE + SELANTE - RA1;ROTATIVO I;PC;0,004;0,01;
5341;2R2813590E;2R2.813.590;* AETHRA SISTEMAS AUTOMOTIVOS S.A.;SUPORTE DIR.;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,443;1,67;
5342;2R2813589E;2R2.813.589;* AETHRA SISTEMAS AUTOMOTIVOS S.A.;CHAPA ESQU;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,410;1,67;
5343;716894;97648 A1;CISER FIXADORES AUTOMOTIVOS SA;PA PN FL T40 AC 5.6 M8X1,25X70;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,003;3,24;
5344;716893;97647 A1;CISER FIXADORES AUTOMOTIVOS SA;PA PN NF T40 AC 5.6 M8X1,25X60;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,025;3,24;
5345;716892;97646 A1;CISER FIXADORES AUTOMOTIVOS SA;PA PN FL T40 AC 5.6 M8X1,25X50;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,022;3,24;
5346;0016.R7000000;0016.R7000000;NUTEP SA INDUSTRIA METALURGICA;"PORCA REDONDA 7/16""";DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,024;1,13;
5348;0321.R43000000;0321.R43000000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA M12;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,028;1,13;
5350;CO6042;CO6042;METAL STAMP COMERCIO E INDUSTRIA LTDA;TAMPA( COPERCHIO);ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,206;1,96;
5351;PF0P47155-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;TSU1 -  M6-1,00X16,0 SEXT 8,8;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,005;3,60;
5352;PF0P47157-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;TSU1 - M6-1,00X20,00 SEXT 8,8;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,006;3,99;
5354;57201019;57201019;IOCHPE MAXION S/A;TAMPA ESTAMPADA;DECAPAR/OLEAR - FOSFATO;FOSFATO;PC;0,129;2,50;
5355;PF0P47156-TSU1;SER00281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1,00X12,0 LENT SEXT INT;OLEAR - RM;RM - DECAPAR;KG;0,004;0,86;
5357;0009.R20000000;0009.R20000000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA M8;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,009;1,13;
5358;700.090.006;700.090.006;***AETHRA SISTEMAS AUTOMOTIVOS S.A;BACKET BOCAL COMBUSTIVEL;ESTANHO COBRE - RM;RM - COBRE;PC;0,000;0,00;
5359;700.090.003;700.090.003;***AETHRA SISTEMAS AUTOMOTIVOS S.A;BACKET BOCAL COMBUSTIVEL;ESTANHO COBRE - RM;RM - COBRE;PC;0,000;0,00;
5360;57301000;57301000;IOCHPE MAXION S/A;SUPORTE LAT ESTAMPADO;DECAPAR/OLEAR - FOSFATO;FOSFATO;PC;0,562;3,36;
5361;192A8708P1P;192A8708P1P;ABB ELETRIFICACAO LTDA;SPRING GUIDE;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,001;4,71;
5370;1315948;1315948;IOCHPE MAXION S/A;SETOR DE TRAVA COM TRATAMENTO;ZN PRETO + DSH + SELANTE - RA2;ROTATIVO II;PC;0,112;0,00;
5371;57201875;57201875;IOCHPE MAXION S/A;REFORCO MONTANTE POST LE ESTAMPADO;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,134;6,26;
5372;SB8004;SB8004;METAL STAMP COMERCIO E INDUSTRIA LTDA;TAMPA (COPERCHIO) - SOLDADA IAP1000000000;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,220;1,96;
5375;717219;97655A1;CISER FIXADORES AUTOMOTIVOS SA;PA SDPJCIRAC8.8 M8X1,25X25RI;ZN NIQUEL SEM PASSIVAÇÃO - RA2;ROTATIVO II;KG;0,156;6,50;
5377;0330.R11000000;0330.R11000000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA M6;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,005;1,13;
5378;707;707;USILIDER USINAGEM DE METAIS LTDA;INSERTO 505011300TR;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,003;0,01;
5379;716895;97653A1;CISER FIXADORES AUTOMOTIVOS SA;PA SD AC 8.8 M8X1,25X35 MPOINT DEOL;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,023;1,25;
5380;PF0P47158-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M5-0,80X16,0 CAB CIL FL SEXT;OLEAR - RM;RM - DECAPAR;KG;0,004;0,86;
5381;PA6042;PA6042;METAL STAMP COMERCIO E INDUSTRIA LTDA;TAMPA (COPERCHIO) IAP016-042-326-000A;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,206;0,00;
5382;PA3480;PA3480;METAL STAMP COMERCIO E INDUSTRIA LTDA;FLANGE SUPERIOR UPPER CUP IAP010000343885;ZN PRETO TRIVALENTE + SELANTE - EA1;ESTACIONARIO I;PC;0,070;0,00;
5383;PF0P60008-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M12-1,50-6GX55 SX 8.8;FOSFATO DE ZINCO OLEADO;FOSFATO;KG;0,059;2,50;
5384;CO6042Z;CO6042Z;METAL STAMP COMERCIO E INDUSTRIA LTDA;TAMPA (COPERCHIO) - ZINCADO IAP010000000;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,206;0,00;
5385;52205160E;52205160;* AETHRA SISTEMAS AUTOMOTIVOS S.A.;FLOW GUIDE ESTAMPADO 358;ESTANHO AÇO - RM;RM - ESTANHO;PC;0,075;1,01;
5386;57200446;57200446;IOCHPE MAXION S/A;BATENTE FECH. BANCO POST. REBITADO LD;ZN PRETO TRIVALENTE + SELANTE - EA1;ESTACIONARIO I;PC;0,295;0,00;
5387;57200445;57200445;IOCHPE MAXION S/A;BATENTE FECH. BANCO POST. REBITADO LE;ZN PRETO TRIVALENTE + SELANTE - EA1;ESTACIONARIO I;PC;0,294;0,00;
5388;57200462;57200462;IOCHPE MAXION S/A;SUPORTE CENTRAL FIX BANCO PINTADO;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,046;0,00;
5389;192A8707P1T;192A8707P1;ABB ELETRIFICACAO LTDA;BUCHA;ESTANHO LATÃO - RM;RM - ESTANHO;KG;0,000;7,91;
5391;0021.R32010008;0021.R32010008;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADAC/PILOTO M10;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,021;3,03;
5392;CO3480Z;CO3480Z;METAL STAMP COMERCIO E INDUSTRIA LTDA;FLANGE SUPERIOR UPPER CUP 3438850;ZN PRETO TRIVALENTE + SELANTE - EA1;ESTACIONARIO I;PC;0,070;0,00;
5393;CO3490Z;CO3490Z;METAL STAMP COMERCIO E INDUSTRIA LTDA;FLANGE INFERIOR LOWER CUP;ZN PRETO TRIVALENTE + SELANTE - EA1;ESTACIONARIO I;PC;0,073;0,00;
5395;17590;17590;USINAGEM CASTRO LTDA;PRISIONEIRO M12X45;FOSFATO DE ZINCO OLEADO;FOSFATO;PC;0,032;0,00;
5396;17591;17591;USINAGEM CASTRO LTDA;PRISIONEIRO M24X100;FOSFATO DE ZINCO OLEADO;FOSFATO;PC;0,303;0,00;
5397;CO4298;CO4298;METAL STAMP COMERCIO E INDUSTRIA LTDA;REFORÇO FIXO PARA CHOQUE SX;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,302;3,01;
5398;CO4299;CO4299;METAL STAMP COMERCIO E INDUSTRIA LTDA;REFORÇO FIXO PARA CHOQUE DX;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,302;3,01;
5399;700.090.007;700.090.007;* AETHRA SISTEMAS AUTOMOTIVOS S.A.;FILLER HEAD;ESTANHO AÇO - RM;RM - ESTANHO;PC;0,021;0,00;
5400;AE020212004E;52208828;* AETHRA SISTEMAS AUTOMOTIVOS S.A.;FLOW GUIDE ESTAMPADO 341;ESTANHO AÇO - RM;RM - ESTANHO;PC;0,073;1,01;
5401;CO8327Z;3058327001;METAL STAMP COMERCIO E INDUSTRIA LTDA;SUPORTO REAZIONE;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,365;0,00;
5403;794A568P2;794A568P2F;ABB ELETRIFICACAO LTDA;COMPONENTE DE DISJUNTOR RESIDENCIAL;ESTANHO COBRE - RM;RM - ESTANHO;KG;0,002;8,15;
5404;CO1590E;CO1590Z;METAL STAMP COMERCIO E INDUSTRIA LTDA;CATCHPLATE(HOLDER ASSY) - ESTAMPADO;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,034;0,37;
5405;12205;12205;USINAGEM CASTRO LTDA;PARAFUSOS/PORCAS/ARRUELAS;FOSFATO DE ZINCO OLEADO;FOSFATO;KG;0,000;0,00;
5406;50053193314;50053193314;IOCHPE MAXION S/A;TUBO 13X19X81,5;DECAPAR E OLEAR - RM;RM - DECAPAR;PC;0,080;0,00;
5407;5Z0201127KE;5Z0201127K;* AETHRA SISTEMAS AUTOMOTIVOS S.A.;REFORÇO DIANT.ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,060;1,11;
5408;5Z0201127ME;5Z0201127M;* AETHRA SISTEMAS AUTOMOTIVOS S.A.;REFORÇO TRASEIRO DIR.;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,061;1,11;
5409;5Z0201127LE;5Z0201127L;* AETHRA SISTEMAS AUTOMOTIVOS S.A.;REFORÇO TRASEIRO ESQ.;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,061;1,11;
5410;PF0P61500-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M12-1,50-6GX35 SX 10.9;FOSFATO DE ZINCO OLEADO + DSH;FOSFATO;KG;0,044;3,00;
5411;717699;97662A1;CISER FIXADORES AUTOMOTIVOS SA;PASXFL AP AR AC 8.8 M6X1X35RP22;ZN PRETO TRIVALENTE + SELANTE - RA2;ROTATIVO II;KG;0,015;5,95;
5412;793A532PB13;793A532PB13;ABB ELETRIFICACAO LTDA;ELEMENTO BIMETALICO PARA DISJUNTOR;DESENGRAXE - MANUAL;RM - DECAPAR;KG;0,000;0,00;
5413;717700;97664A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 8.8 M8X1,25X32 RI;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,025;3,17;
5414;717696;97667A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 8.8 M6X1X30,5 RI ZIT;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,019;3,63;
5418;5Z0201515;5Z0201515;AETHRA SISTEMAS AUTOMOTIVOS S.A.;BRACADEIRA -CJ.CPL;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,074;1,15;
5419;CO4035Z;CO4035Z;METAL STAMP COMERCIO E INDUSTRIA LTDA;TERMINAL AJUSTAVEL TIRANTE;ZN PRETO TRIVALENTE + SELANTE - EA1;ESTACIONARIO I;PC;0,063;0,00;
5420;CO2910Z;CO2910Z;METAL STAMP COMERCIO E INDUSTRIA LTDA;OLHAL TIRANTE;ZN PRETO TRIVALENTE + SELANTE - EA1;ESTACIONARIO I;PC;0,044;0,00;
5421;717540;97666A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AP 5.8 M5X0,8X50RP24;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,008;3,63;
5422;SB8004Z;SB8004;METAL STAMP COMERCIO E INDUSTRIA LTDA;TAMPA (COPERCHIO) - SOLDADA IAP100000000;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,220;0,00;
5423;717659;97668A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX FL AC 8.8 UNF 7/16X27 RI ZIT;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,029;2,12;
5428;57214024;57200420;IOCHPE MAXION S/A;BRACO DE ARTICULAÇÃO LD ESTAM;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,381;1,54;
5429;57214023;57200419;IOCHPE MAXION S/A;BRACO DE ARTICULAÇÃO LE ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,381;0,94;
5430;AE020201050CS;52223412;* AETHRA SISTEMAS AUTOMOTIVOS S.A.;FILLER HEAD;ESTANHO AÇO - RM;RM - ESTANHO;PC;0,055;1,01;
5432;717816;98218A1;CISER FIXADORES AUTOMOTIVOS SA;PASD3PJAC M6X1X18;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,006;3,28;
5433;793A532PB13F;793A532PB13F;ABB ELETRIFICACAO LTDA;BIMETAL;DECAPAR E OLEAR - RM;RM - DECAPAR;PC;0,003;0,00;
5434;PF0P47164-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;DELTA PT60-1,24X20X58 LENT;ZN IRIDESCENTE TRIVALENTE + DSH - RA1;ROTATIVO I;KG;0,007;4,30;
5435;0223.S31010000;0223.S31010000;NUTEP SA INDUSTRIA METALURGICA;PORCA SEXTAVADA DE FLANGE M10;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,009;1,12;
5437;714992;98259A0;CISER FIXADORES AUTOMOTIVOS SA;POSX FL AC C10 M8X1,25 CH13 H=8 DEOL;DECAPAR/OLEAR - FOSFATO;FOSFATO;KG;0,000;1,19;
5438;17112897;17112897;WEG EQUIPAMENTO ELETRICOS S/A;ISOLADOR 9,52 MM 76MM 309MM;ESTANHO ALUMINIO - RM;RM - ESTANHO;PC;0,000;100,00;
5439;17112895;17112895;WEG EQUIPAMENTO ELETRICOS S/A;BARRAMENTO BT 7,94MM 50MM 305MM;ESTANHO ALUMINIO - RM;RM - ESTANHO;PC;0,000;100,00;
5441;793A532P16;793A532P16;ABB ELETRIFICACAO LTDA;ELEMENTO BIMETALICO PARA DISJUNTOR;DESENGRAXE - MANUAL;RM - DECAPAR;KG;0,000;0,00;
5442;717889;98209A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X85 RP26 FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5443;717734;98211A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X90 RP;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5444;717787;97698A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X45 RI FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5445;717789;97700A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X50 RI FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5446;717756;97660A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X60 RI FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5447;717784;97695A1;CISER FIXADORES AUTOMOTIVOS SA;PASX AC10.9 M10X1,5X40 RI FO OL NYP;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5448;717783;97694A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X40 RI FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5449;717732;98203A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX 10.9 M10X1,5X70 RP26;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5450;717733;98207A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X80 RP26;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5451;717926;98221A1;CISER FIXADORES AUTOMOTIVOS SA;PAFLHXLT45AC10.9M8-1,25X28;ZN NIQUEL PRETO + DSH + SELANTE - RA2;ROTATIVO II;KG;0,015;7,12;
5452;717753;97657A1;CISER FIXADORES AUTOMOTIVOS SA;PASX AC10.9M10X1,5X55 RI FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5453;717754;97658A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X55 RI FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5454;717779;97690A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX 10.9 M10X1,5X3 RI FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5455;717767;97678A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X25 RI ZIR;ZN IRIDESCENTE TRIVALENTE + DSH + SELANTE - RA1;ROTATIVO I;KG;0,000;2,48;
5456;717770;97681A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X25 RI FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5457;717775;97686A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X30 RI FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5458;717763;97674A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5 RI;ZN IRIDESCENTE TRIVALENTE + DSH + SELANTE - RA1;ROTATIVO I;KG;0,000;2,48;
5459;717769;97680A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC10.9 M10X1,5X25 RI FO OL NYP;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5460;717774;97685A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5,30 RI  ZIR;ZN IRIDESCENTE TRIVALENTE + DSH + SELANTE - RA1;ROTATIVO I;KG;0,000;2,31;
5461;717782;97693A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 11.9MJ10X1,540 RI FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5462;717764;97675A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X20 RI FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5463;717762;97673A1;CISER FIXADORES AUTOMOTIVOS SA;PASX AC10.9 M10X1,5X20 RI FO OL NYP;FOSFATO DE ZINCO OLEADO + DSH;FOSFATO;KG;0,000;0,00;
5464;11079;11079;DELTA IND E COM DE PARAF LTDA;PA SX NC RT GRA 1 X 5.1/2;FOSFATO DE ZINCO OLEADO;FOSFATO;PC;0,298;0,00;
5465;11121;11121;DELTA IND E COM DE PARAF LTDA;PA SX NC RT GRA 1.1/4X6;FOSFATO DE ZINCO OLEADO;FOSFATO;PC;0,298;0,00;
5466;PF0P47165-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1,0X20,0 SEXTAVADO;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,006;6,89;
5467;717759;97670A1;CISER FIXADORES AUTOMOTIVOS SA;PASX AC10.9M10X1,5 RI FO OL NYP;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5468;717760;97671A1;CISER FIXADORES AUTOMOTIVOS SA;PA SX AC 10.9 M10X1,5X16 RI FO OL;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,000;0,00;
5470;0358.R38010000;0358.R38010000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA M10;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,023;0,00;
5471;50016664;50016664;WEG EQUIPAMENTO ELETRICOS S/A;TERMINAIS DE BUCHA;ESTANHO COBRE - RM;RM - ESTANHO;PC;0,000;0,00;
5472;717791;98212A1;CISER FIXADORES AUTOMOTIVOS SA;PADUOFL AC11.9 M10X1,5X20;FOSFATO DE ZINCO OLEADO - CATERPILLAR;FOSFATO;KG;0,019;0,00;
5473;717850;98222A0;CISER FIXADORES AUTOMOTIVOS SA;POSXFLTQ AC C9 M6X1;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,004;6,83;
5475;57301035;57301035;IOCHPE MAXION S/A;SUPORTE MONTAGEM KNEE;DECAPAR/OLEAR - FOSFATO;FOSFATO;PC;0,027;0,00;
5476;7050CC;7050CC;DELTA IND E COM DE PARAF LTDA;PA ESTOJO 1 X 165MM;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;0,00;
5477;15903;15903;DELTA IND E COM DE PARAF LTDA;PO SX NC GRA 1;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;0,00;
5478;7083A;7083A;DELTA IND E COM DE PARAF LTDA;PA ESTOJO 1.1/8 X 350 MM;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;0,00;
5479;7082A;7082A;DELTA IND E COM DE PARAF LTDA;PA ESTOJO 1.1/8 X 178MM;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;0,00;
5480;PF0P10270-TSU1;SER00281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;TSU1 M8X1,25(6G)X18 SX FL;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,018;3,06;
5483;50016890;50016890;WEG EQUIPAMENTO ELETRICOS S/A;CONDUTOR BUCHA SUP 3150A M48X3 753M;ESTANHO COBRE - RM;RM - ESTANHO;PC;0,000;0,00;
5485;718377;98227A0;CISER FIXADORES AUTOMOTIVOS SA;POSXC8M6X1,06H;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,002;3,28;
5486;717894;98224A1;CISER FIXADORES AUTOMOTIVOS SA;PI CL AC 010X24 ZIT;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,022;2,06;
5487;569B441P4;569B441P4F;ABB ELETRIFICACAO LTDA;HOOK - ESTANHO BRILHANTE - F702D;ESTANHO AÇO - RM;RM - ESTANHO;KG;0,003;7,14;
5488;718398;98230 A1;CISER FIXADORES AUTOMOTIVOS SA;PASDAC M6X1X10;ZN IRIDESCENTE TRIVALENTE - RA1;FOSFATO;KG;0,005;3,53;
5489;AE020230007E;AE020230007;* AETHRA SISTEMAS AUTOMOTIVOS S.A.;SHIELD ESTAMPADO;ESTANHO AÇO - RM;RM - ESTANHO;PC;0,038;0,71;
5490;5001857;5001857;RITZ  FERRAMENTAS LTDA;2910 G21 PINO OLHAL;ZN INCOLOR TRIVALENTE + DSH - RA1;ROTATIVO I;PC;0,201;0,00;
5491;5000869;5000869;RITZ  FERRAMENTAS LTDA;29810 G17 PINO OLHAL;ZN INCOLOR TRIVALENTE + DSH - RA1;ROTATIVO I;PC;0,212;0,00;
5492;5003175;5003175;RITZ  FERRAMENTAS LTDA;29810 G30 PINO OLHAL;ZN INCOLOR TRIVALENTE + DSH - RA1;ROTATIVO I;PC;0,773;0,00;
5493;5000001;5000001;RITZ  FERRAMENTAS LTDA;29810 P3 PINO OLHAL;ZN INCOLOR TRIVALENTE + DSH - RA1;ROTATIVO I;PC;0,345;0,00;
5494;5003156;5003156;RITZ  FERRAMENTAS LTDA;29810 P29 PINO OLHAL;ZN INCOLOR TRIVALENTE + DSH - RA1;ROTATIVO I;PC;0,796;0,00;
5495;5000179;5000179;RITZ  FERRAMENTAS LTDA;29810-8 PINO OLHAL;ZN INCOLOR TRIVALENTE + DSH - RA1;ROTATIVO I;PC;0,363;0,00;
5496;5003152;5003152;RITZ  FERRAMENTAS LTDA;CORPO DO PINO PARA ADAPTADOR;ZN INCOLOR TRIVALENTE + DSH - RA1;ROTATIVO I;PC;0,143;0,00;
5497;5000027;5000027;RITZ  FERRAMENTAS LTDA;11472 GABARITO PARA TESTES;ZN INCOLOR TRIVALENTE + DSH - RA1;ROTATIVO I;PC;0,179;0,00;
5498;717849;98223A0;CISER FIXADORES AUTOMOTIVOS SA;POSXFLTQ AC C9 M6X1 ESQ CH10;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,004;7,63;
5499;5003449;5003449;RITZ  FERRAMENTAS LTDA;SOQUETE PARA JUGO FLV31558-1 DES 31664 P01;ZN INCOLOR TRIVALENTE + DSH - RA1;ROTATIVO I;PC;0,000;0,00;
5500;CO7178Z;CO7178Z;METAL STAMP COMERCIO E INDUSTRIA LTDA;SUPORTO REAZIONE BRACKET;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,371;0,00;
5501;PF0P47179-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;TSU1 - M6X1,00X16,0 CIL PROJ SOLDA;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,006;3,88;
5502;PF0P47175-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;TSU1- M6-1,00X12 SEXT FLG;ZN PRETO TRIVALENTE + SELANTE - RA2;ROTATIVO II;KG;0,005;5,91;
5503;PF0P47177-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;TSU1 - M6-1,00X22 SEXT FLG;ZN PRETO TRIVALENTE + SELANTE - RA2;ROTATIVO II;KG;0,007;5,91;
5504;PF0P47166-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;TSU1 - PINO CILINDRO 8,00X45,50;OLEAR - RM;RM - DECAPAR;KG;0,019;0,07;
